winner_is_blue,is_title_bout,no_of_rounds,lose_streak_dif,win_streak_dif,longest_win_streak_dif,win_dif,loss_dif,total_round_dif,total_title_bout_dif,ko_dif,sub_dif,height_dif,reach_dif,age_dif,sig_str_dif,avg_sub_att_dif,avg_td_dif,empty_arena,total_fight_time_secs,finish_DQ,finish_KO/TKO,finish_M-DEC,finish_Overturned,finish_S-DEC,finish_SUB,finish_U-DEC,year,month,day,Australia,Brazil,Canada,Chile,China,Croatia,Czech Republic,Denmark,Germany,Ireland,Japan,Mexico,Netherlands,New Zealand,Philippines,Poland,Russia,Singapore,South Korea,Sweden,USA,United Arab Emirates,United Kingdom,Uruguay,Catch Weight,Featherweight,Flyweight,Heavyweight,Light Heavyweight,Lightweight,Middleweight,Welterweight,Women's Bantamweight,Women's Featherweight,Women's Flyweight,Women's Strawweight,B_Orthodox,B_Southpaw,B_Switch,R_Orthodox,R_Southpaw,R_Switch,better_rank_Red,better_rank_neither,weight_dif,odds_dif,ev_dif,draw_dif,avg_SIG_STR_pct_dif,avg_TD_pct_dif,win_by_Decision_Majority_dif,win_by_Decision_Split_dif,win_by_Decision_Unanimous_dif,win_by_TKO_Doctor_Stoppage_dif
1,0,3,0,-2,-1,5,-8,35,-1,3,-1,2.54,2.54,2,2.33333333,-0.10416666699999999,1.166666667,0,40.0,0,1,0,0,0,0,0,2013,11,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,355,115.94594595000001,0,-0.16020833299999993,0.03041666700000001,0,1,2,1
1,0,3,-1,0,0,0,0,0,-1,1,0,2.54,-15.24,-1,8.66666667,0.0,0.333333334,0,102.0,0,1,0,0,0,0,0,2013,11,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,230,26.666666669999998,0,-0.04666666599999991,0.213333333,0,-1,0,0
1,0,3,0,-1,-1,-1,0,-3,0,-1,0,5.08,5.08,-1,-68.0,0.0,-1.0,0,211.0,0,1,0,0,0,0,0,2013,11,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,15,-290,-73.33333333,0,-0.26999999999999996,-0.25,0,0,0,0
0,0,3,1,1,-1,-5,5,-24,0,-1,-2,2.54,5.08,-2,16.25641025,-1.0,-0.051282052,0,158.0,0,0,0,0,0,1,0,2013,11,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,470,184.18367347,0,0.06794871799999996,-0.241794871,0,1,-3,0
0,0,3,0,1,2,3,-1,11,0,1,0,-5.08,0.0,2,41.0,0.0,1.0,0,469.0,0,0,0,0,0,1,0,2013,11,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,-270,-58.571428569999995,0,-0.030000000000000027,0.2,0,1,1,0
1,0,3,1,0,0,0,1,-2,0,0,0,0.0,0.1,7,-19.0,-1.0,-1.0,0,799.0,0,1,0,0,0,0,0,2013,11,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,220,18.04347826,0,-0.07,-0.2,0,0,0,0
0,0,5,0,2,2,4,-3,20,0,0,1,2.54,5.08,4,-13.375,0.875,0.5,0,280.0,0,1,0,0,0,0,0,2013,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,720,313.68421053,0,-0.08624999999999994,-0.15375,0,0,3,0
1,0,3,0,0,0,0,1,0,-1,-1,0,0.0,5.08,0,17.0,2.0,-1.5,0,900.0,0,0,0,0,0,0,1,2013,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,355,112.36842105,0,-0.030000000000000027,-0.5,0,0,1,0
1,0,3,0,-2,-2,-2,0,-8,0,1,0,-2.54,-5.08,-11,-23.66666667,-0.666666667,-3.333333333,0,699.0,0,1,0,0,0,0,0,2013,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,-300,-80.48387097,0,0.3533333329999999,-0.496666667,0,-1,-2,0
1,0,3,0,0,0,0,0,-3,0,2,-1,-7.62,-2.54,1,-29.0,-1.0,0.0,0,900.0,0,0,0,0,0,0,1,2013,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,-15,-260,-50.925925930000005,0,-0.07500000000000001,0.29000000000000004,0,0,-1,1
1,0,3,0,0,1,1,0,-1,0,0,2,2.54,10.16,1,-11.33333333,0.0,-2.166666667,0,401.0,0,0,0,0,0,1,0,2013,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,15,-230,-26.666666669999998,0,-0.21166666700000003,0.095,0,0,-1,0
0,0,3,0,0,0,0,0,0,0,0,0,10.16,5.08,0,42.0,0.0,0.0,0,230.0,0,1,0,0,0,0,0,2013,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,15,-220,-18.04347826,0,-0.08999999999999997,-0.5,0,0,0,0
1,0,3,0,-1,-1,-2,3,-13,0,-1,0,-12.7,-10.16,-1,10.69444444,0.638888889,-0.055555556,0,440.0,0,1,0,0,0,0,0,2013,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,-260,-50.925925930000005,0,0.14472222199999996,-0.045555556,0,-1,0,0
0,0,3,0,-2,-1,1,0,3,-1,1,0,12.7,10.16,0,-15.66666667,0.166666667,-2.3,0,900.0,0,0,0,0,0,0,1,2013,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,-10,365,122.36842105,0,0.02933333299999996,-0.44066666699999996,0,-2,2,0
0,0,3,0,0,0,0,0,2,0,-1,0,2.54,5.08,-4,40.0,0.0,-2.0,0,236.0,0,1,0,0,0,0,0,2013,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,-10,-240,-35.0,0,-0.020000000000000018,-0.66,0,1,0,0
1,0,3,0,0,-4,-6,2,-20,0,-1,-1,-7.62,-10.16,-1,-13.0,-0.333333333,0.0,0,900.0,0,0,0,0,0,0,1,2013,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,-15,-795,-351.19047619,0,-0.03888888899999998,0.0,0,-2,-2,-1
1,0,3,-1,0,3,3,-2,11,0,1,2,0.0,-15.24,-6,-12.14285714,0.7142857140000001,-1.714285714,0,900.0,0,0,0,0,0,0,1,2013,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,280,66.03448276,0,-0.05857142900000001,-0.34285714300000003,0,1,-1,0
0,0,3,0,-1,-1,-1,0,-3,0,0,0,2.54,2.54,-3,-41.0,-1.0,-4.0,0,48.0,0,0,0,0,0,1,0,2013,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,330,101.17647059000001,0,0.14,-0.3,0,0,-1,0
0,0,5,1,1,-4,-3,1,-14,-4,0,-1,-2.54,-5.08,0,-0.50303031,-0.07878787799999999,0.86060606,0,190.0,0,1,0,0,0,0,0,2013,10,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,720,313.68421053,0,-0.10745454500000007,-0.09848484899999999,0,0,-2,0
0,0,3,0,-1,-1,0,-1,4,0,-1,0,0.0,-15.24,2,-1.83333333,-0.5,-1.166666667,0,581.0,0,1,0,0,0,0,0,2013,10,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,290,73.33333333,0,0.22000000000000008,-0.333333333,0,0,1,-2
0,0,3,0,-1,-1,-1,0,-3,-1,0,0,0.0,7.62,-3,-19.0,2.0,-4.0,0,900.0,0,0,0,0,0,0,1,2013,10,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,340,107.85714286000001,0,-0.044999999999999984,-0.405,0,0,-1,0
1,0,3,3,0,-3,-6,8,-21,0,-4,0,0.0,7.62,5,-19.92857143,0.0,-0.7142857140000001,0,900.0,0,0,0,0,0,0,0,2013,10,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,-15,340,107.85714286000001,0,-0.019285713999999954,-0.107142857,0,-1,-1,0
1,0,3,0,2,2,2,0,4,0,2,0,-2.54,7.62,7,36.25,0.0,-1.0,0,171.0,0,1,0,0,0,0,0,2013,10,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10,-795,-351.19047619,0,0.20750000000000002,-0.58,0,0,0,0
0,0,3,0,0,0,0,1,-2,-1,0,1,-2.54,2.54,0,-2.0,1.0,0.0,0,900.0,0,0,0,0,0,0,1,2013,10,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,310,87.5,0,0.0050000000000000044,0.5,0,0,-1,0
0,0,3,0,0,1,2,-1,8,0,1,0,-12.7,-2.54,-2,-77.25,-1.0,-0.25,0,432.0,0,0,0,0,0,1,0,2013,10,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,-15,-385,-135.0,0,0.03749999999999998,-0.21000000000000002,0,1,0,0
1,0,3,0,0,0,0,0,-1,0,0,0,-5.08,-2.54,14,-24.0,1.0,0.0,0,900.0,0,0,0,0,0,0,1,2013,10,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,-20,-230,-26.666666669999998,0,0.10999999999999999,0.5,0,0,0,0
1,0,3,-1,-1,1,7,-5,23,0,1,6,12.7,12.7,-5,-4.57142857,1.5,-1.142857143,0,900.0,0,0,0,0,0,0,1,2013,10,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,-385,-135.0,0,-0.16214285699999997,-0.37000000000000005,0,0,0,0
0,0,3,1,0,-2,-2,1,-8,0,0,-1,0.0,-5.08,-4,-56.66666667,-1.333333333,-6.0,0,900.0,0,0,0,0,0,0,0,2013,10,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,830,367.27272727,0,-0.03999999999999998,-0.44,0,0,-1,0
0,0,3,0,0,1,1,-1,4,-1,1,0,-2.54,-7.62,0,-21.66666667,0.0,0.333333333,0,900.0,0,0,0,0,0,0,0,2013,10,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,15,-620,-264.23076923,0,0.19333333299999994,0.3,0,0,0,0
0,1,5,0,-2,2,0,0,5,-1,0,0,7.62,0.0,2,7.45454545,-0.181818182,-2.090909091,0,1389.0,0,1,0,0,0,0,0,2013,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,-2,385,135.0,0,-0.06000000000000005,-0.20727272800000004,0,0,0,0
0,0,3,-1,-1,2,5,-4,17,1,6,0,2.54,0.0,-3,-40.4,0.1,0.3,0,900.0,0,0,0,0,0,0,1,2013,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,28,935,415.0,0,-0.21799999999999997,0.15,0,0,-1,0
0,0,3,1,1,6,13,-4,44,1,5,0,2.54,-2.54,0,-6.72222222,0.7777777779999999,0.333333333,0,900.0,0,0,0,0,0,0,1,2013,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,25,1010,446.65137615,0,0.18111111100000002,-0.7050000000000001,0,2,6,0
0,0,3,0,1,-2,-7,5,-17,-1,-3,-4,-5.08,-2.54,6,19.875,-0.625,-0.625,0,93.0,0,1,0,0,0,0,0,2013,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,18,-290,-70.48387097,0,-0.03249999999999997,-0.255625,0,0,0,0
0,0,3,1,0,-3,-3,1,-11,-2,-2,0,7.62,2.54,4,-44.25,0.0,-0.75,0,253.0,0,1,0,0,0,0,0,2013,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,-10,755,330.0,0,0.13,-0.1875,0,0,-1,0
0,0,3,2,2,-1,0,1,-10,1,-2,2,5.08,5.08,2,-14.06060606,0.151515151,0.590909091,0,900.0,0,0,0,0,1,0,0,2013,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,280,66.03448276,0,-0.070833333,0.28348484900000004,0,0,0,0
1,0,3,0,0,-3,-9,3,-26,-1,-3,-2,-7.62,-7.62,-1,5.13333334,-0.8666666670000001,-1.133333333,0,108.0,0,1,0,0,0,0,0,2013,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,-355,-115.94594595000001,0,-0.08000000000000002,-0.36333333300000004,0,0,-4,0
1,0,3,2,0,-7,-7,2,-19,0,-1,-4,0.0,2.54,6,18.9,-1.2,-1.6,0,900.0,0,0,0,0,0,0,1,2013,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,-280,-66.03448276,0,0.011000000000000065,-0.39399999999999996,0,0,-2,0
1,0,3,0,0,-1,-3,2,-8,0,0,-3,7.62,2.54,-1,25.0,-3.0,4.0,0,180.0,0,1,0,0,0,0,0,2013,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,-365,-122.36842105,0,-0.24,-0.033333332999999965,0,0,0,0
0,0,3,0,0,-2,-2,0,-4,-1,-2,1,-2.54,-12.7,-3,-22.0,0.25,1.75,0,112.0,0,0,0,0,0,1,0,2013,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,795,351.19047619,0,0.08750000000000002,-0.07,0,0,-1,-1
1,0,3,2,0,0,0,2,-4,0,0,0,2.54,10.16,6,-32.5,0.0,-1.0,0,353.0,0,1,0,0,0,0,0,2013,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,-385,-135.0,0,-0.010000000000000009,-0.14,0,0,0,0
1,0,3,3,0,-1,-1,4,-11,0,0,-1,-10.16,-20.32,3,-17.4,-1.8,-0.6,0,531.0,0,1,0,0,0,0,0,2013,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,-10,-280,-66.03448276,0,-0.11600000000000005,-0.4,0,0,0,0
1,0,5,0,-2,-4,-9,1,-19,0,-1,-6,-2.54,0.0,1,33.35416667,-1.0625,-0.75,0,1500.0,0,0,0,0,1,0,0,2013,10,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,650,266.83098592,0,-0.12104166700000007,-0.22979166700000003,0,2,-4,0
1,0,3,0,1,2,5,-1,22,0,0,-2,5.08,5.08,-2,18.43636364,-0.363636364,2.327272727,0,481.0,0,1,0,0,0,0,0,2013,10,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,330,101.17647059000001,0,0.03781818199999998,0.41436363600000004,0,1,6,0
0,0,3,0,0,1,4,1,11,0,-1,0,-2.54,5.08,-7,7.05844156,-0.363636364,1.454545455,0,900.0,0,0,0,0,0,0,1,2013,10,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,720,313.68421053,0,-0.12967532499999995,0.128961039,1,0,3,0
0,0,3,-4,-1,1,1,-3,10,0,1,0,0.0,0.0,2,-16.55555556,-0.8,-0.15555555599999998,0,900.0,0,0,0,0,1,0,0,2013,10,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,-20,300,80.48387097,0,-0.191111111,-0.12444444399999999,0,0,0,0
0,0,3,2,4,1,2,1,14,0,3,-4,0.0,-2.54,0,21.25757576,-1.0227272729999999,1.2272727270000001,0,31.0,0,0,0,0,0,1,0,2013,10,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,-440,-166.52173913000001,0,0.12257575800000003,-0.055227272999999966,0,1,2,0
0,0,3,0,0,0,0,0,-3,1,1,0,2.54,2.54,4,-6.8,1.0,0.4,0,900.0,0,0,0,0,1,0,0,2013,10,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,-10,-440,-166.52173913000001,0,-0.05799999999999994,0.22,0,0,-1,0
1,0,3,0,-2,-2,-2,0,-5,0,0,-1,-2.54,-2.54,-2,-28.5,-1.5,-2.5,0,900.0,0,0,0,0,0,0,1,2013,10,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,-15,660,286.01449275,0,0.08000000000000002,-0.83,0,0,-1,0
0,0,3,-1,0,1,1,-3,11,0,0,0,2.54,7.62,-3,28.25,2.0,0.75,0,900.0,0,0,0,0,0,0,1,2013,10,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,15,590,247.74193548,0,-0.03500000000000003,0.29,0,0,1,0
1,0,3,0,0,3,4,-1,17,0,0,0,-5.08,-7.62,1,24.85714286,0.28571428600000004,0.642857143,0,571.0,0,1,0,0,0,0,0,2013,10,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,660,286.01449275,0,0.18357142899999995,0.345714286,0,1,3,0
0,0,3,0,0,0,0,0,0,0,0,0,2.54,-5.08,-2,0.0,0.0,0.0,0,234.0,0,1,0,0,0,0,0,2013,10,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,470,175.78431373,0,0.0,0.0,0,0,0,0
0,1,5,0,-3,-3,-5,0,-18,-6,-1,-3,2.54,-12.7,0,-13.33653846,0.009615385,-0.75,0,1500.0,0,0,0,0,0,0,1,2013,9,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1500,648.0952381,0,-0.22423076900000005,-0.32826923100000005,0,0,-1,0
0,1,5,0,-3,-3,-3,-2,-5,-2,1,-2,2.54,-2.54,-3,-15.1,-0.4,-1.5,0,335.0,0,1,0,0,0,0,0,2013,9,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1350,586.66666667,0,-0.09299999999999997,0.08250000000000002,0,1,-3,0
0,0,3,0,0,1,1,1,1,-1,2,0,-2.54,2.54,-5,6.25,0.375,-1.125,0,246.0,0,0,0,0,0,1,0,2013,9,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,20,-300,-80.48387097,0,0.062499999999999944,-0.14,0,0,-1,0
1,0,3,0,0,0,0,1,-3,0,-2,2,10.16,12.7,2,-9.03333333,0.46666666700000003,0.9,0,900.0,0,0,0,0,0,0,0,2013,9,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,20,280,66.03448276,0,0.11733333299999998,0.059333333000000044,0,0,0,0
1,0,3,2,4,4,4,2,6,0,1,1,-5.08,-10.16,5,-6.75,-0.25,3.5,0,900.0,0,0,0,0,0,0,1,2013,9,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,-510,-207.26415094,0,-0.03500000000000003,-0.07999999999999996,0,0,2,0
1,0,3,0,2,2,2,1,0,-1,1,1,-5.08,-10.16,3,-3.66666667,0.666666667,0.666666667,0,900.0,0,0,0,0,1,0,0,2013,9,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,-10,-795,-351.19047619,0,-0.16999999999999998,0.0,0,0,0,0
1,0,3,1,0,-3,-4,3,-13,0,-1,-2,-5.08,2.54,3,-21.57142857,-0.7142857140000001,-0.28571428600000004,0,900.0,0,0,0,0,0,0,1,2013,9,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,-20,240,35.0,0,-0.0014285709999999896,-0.28571428600000004,0,0,-1,0
1,0,3,1,1,0,1,0,1,0,1,0,5.08,12.7,7,-1.66666667,0.0,0.666666667,0,387.0,0,1,0,0,0,0,0,2013,9,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,-810,-356.74418605,0,-0.008333332999999943,0.166666667,0,-1,1,0
0,0,3,0,0,0,0,1,-1,0,0,0,5.08,15.24,4,0.0,4.5,-0.5,0,245.0,0,0,0,0,0,1,0,2013,9,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,-310,-87.5,0,-0.14999999999999997,-0.1,0,0,0,0
0,0,3,0,-1,-1,-3,1,-10,0,-1,0,-2.54,7.62,2,-19.0,0.0,1.0,0,121.0,0,1,0,0,0,0,0,2013,9,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,290,73.33333333,0,-0.033333332999999965,0.33,0,0,-2,0
0,0,3,1,0,0,0,1,-3,0,0,0,10.16,12.7,5,-30.0,0.0,-3.0,0,900.0,0,0,0,0,1,0,0,2013,9,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,-15,-220,-18.04347826,0,-0.019999999999999962,-0.25,0,0,0,0
1,0,3,-1,-1,0,0,-3,9,0,0,-1,2.54,5.08,4,14.28571429,0.071428571,-2.107142857,0,900.0,0,0,0,0,1,0,0,2013,9,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,-270,-58.571428569999995,0,0.03500000000000003,-0.14214285699999996,0,1,0,0
1,0,3,0,0,0,0,0,0,0,0,0,-7.62,-5.08,6,0.0,0.0,0.0,0,798.0,0,1,0,0,0,0,0,2013,9,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,17,-480,-190.0,0,0.0,0.0,0,0,0,0
